Site,bucket_name,bucket_position,tow,ring_size_mm,washer_type,ring_type,count,scallop_shell_height_mm,predicted_mw_g
West Point,BUCKET4_8,4,8,14,L,14L,1,32.04,0.7
West Point,BUCKET4_8,4,8,14,L,14L,1,70.29,6.7
West Point,BUCKET4_8,4,8,14,L,14L,1,49.78,2.4
West Point,BUCKET4_8,4,8,14,L,14L,1,40,1.3
West Point,BUCKET4_9,4,9,14,L,14L,1,62.16,4.7
West Point,BUCKET4_9,4,9,14,L,14L,1,56.84,3.6
West Point,BUCKET4_9,4,9,14,L,14L,1,55.38,3.3
West Point,BUCKET4_9,4,9,14,L,14L,1,55.37,3.3
West Point,BUCKET4_9,4,9,14,L,14L,1,43.59,1.6
West Point,BUCKET4_9,4,9,14,L,14L,1,47.59,2.1
West Point,BUCKET4_9,4,9,14,L,14L,1,64.56,5.2
West Point,BUCKET5_1,5,1,82.6,R,82.6R,1,92.13,14.9
West Point,BUCKET5_1,5,1,82.6,R,82.6R,1,103.23,20.9
West Point,BUCKET5_1,5,1,82.6,R,82.6R,1,111.56,26.3
West Point,BUCKET5_1,5,1,82.6,R,82.6R,1,101.78,20.0
West Point,BUCKET5_1,5,1,82.6,R,82.6R,1,98.77,18.3
West Point,BUCKET5_1,5,1,82.6,R,82.6R,1,100.67,19.4
West Point,BUCKET5_1,5,1,82.6,R,82.6R,1,112.74,27.1
West Point,BUCKET5_1,5,1,82.6,R,82.6R,1,79.58,9.7
West Point,BUCKET5_1,5,1,82.6,R,82.6R,1,92.64,15.2
West Point,BUCKET5_1,5,1,82.6,R,82.6R,1,88.05,13.1
West Point,BUCKET5_10,5,10,82.6,R,82.6R,1,89.52,13.7
West Point,BUCKET5_10,5,10,82.6,R,82.6R,1,96.63,17.2
West Point,BUCKET5_10,5,10,82.6,R,82.6R,1,107.39,23.5
West Point,BUCKET5_10,5,10,82.6,R,82.6R,1,90.19,14.0
West Point,BUCKET5_11,5,11,82.6,R,82.6R,1,92.26,15.0
West Point,BUCKET5_11,5,11,82.6,R,82.6R,1,107.52,23.6
West Point,BUCKET5_11,5,11,82.6,R,82.6R,1,101.5,19.9
West Point,BUCKET5_11,5,11,82.6,R,82.6R,1,93.5,15.6
West Point,BUCKET5_11,5,11,82.6,R,82.6R,1,102.65,20.5
West Point,BUCKET5_11,5,11,82.6,R,82.6R,1,94.13,15.9
West Point,BUCKET5_11,5,11,82.6,R,82.6R,1,66.81,5.8
West Point,BUCKET5_12,5,12,82.6,R,82.6R,1,97.45,17.6
West Point,BUCKET5_12,5,12,82.6,R,82.6R,1,102.65,20.5
West Point,BUCKET5_12,5,12,82.6,R,82.6R,1,84.96,11.8
West Point,BUCKET5_12,5,12,82.6,R,82.6R,1,101.47,19.9
West Point,BUCKET5_12,5,12,82.6,R,82.6R,1,91.47,14.6
West Point,BUCKET5_12,5,12,82.6,R,82.6R,1,82.2,10.7
West Point,BUCKET5_12,5,12,82.6,R,82.6R,1,96.11,16.9
West Point,BUCKET5_13,5,13,82.6,R,82.6R,1,105.08,22.0
West Point,BUCKET5_13,5,13,82.6,R,82.6R,1,98.08,18.0
West Point,BUCKET5_13,5,13,82.6,R,82.6R,1,110.09,25.3
West Point,BUCKET5_13,5,13,82.6,R,82.6R,1,96.34,17.0
West Point,BUCKET5_13,5,13,82.6,R,82.6R,1,99.17,18.6
West Point,BUCKET5_14,5,14,82.6,R,82.6R,1,85,11.8
West Point,BUCKET5_14,5,14,82.6,R,82.6R,1,74.27,7.9
West Point,BUCKET5_14,5,14,82.6,R,82.6R,1,95.5,16.6
West Point,BUCKET5_14,5,14,82.6,R,82.6R,1,82.75,10.9
West Point,BUCKET5_14,5,14,82.6,R,82.6R,1,91.26,14.5
West Point,BUCKET5_14,5,14,82.6,R,82.6R,1,101.62,19.9
West Point,BUCKET5_14,5,14,82.6,R,82.6R,1,99.74,18.9
West Point,BUCKET5_14,5,14,82.6,R,82.6R,1,70.66,6.8
West Point,BUCKET5_14,5,14,82.6,R,82.6R,1,85.28,11.9
West Point,BUCKET5_14,5,14,82.6,R,82.6R,1,85.47,12.0
West Point,BUCKET5_14,5,14,82.6,R,82.6R,1,79.49,9.7
West Point,BUCKET5_15,5,15,82.6,R,82.6R,1,104.43,21.6
West Point,BUCKET5_15,5,15,82.6,R,82.6R,1,111.35,26.1
West Point,BUCKET5_15,5,15,82.6,R,82.6R,1,98.03,17.9
West Point,BUCKET5_15,5,15,82.6,R,82.6R,1,59.29,4.1
West Point,BUCKET5_15,5,15,82.6,R,82.6R,1,93.92,15.8
West Point,BUCKET5_15,5,15,82.6,R,82.6R,1,99.39,18.7
West Point,BUCKET5_15,5,15,82.6,R,82.6R,1,69.4,6.5
West Point,BUCKET5_15,5,15,82.6,R,82.6R,1,73.67,7.7
West Point,BUCKET5_15,5,15,82.6,R,82.6R,1,75,8.2
West Point,BUCKET5_15,5,15,82.6,R,82.6R,1,72.84,7.5
West Point,BUCKET5_15,5,15,82.6,R,82.6R,1,72.91,7.5
West Point,BUCKET5_15,5,15,82.6,R,82.6R,1,73.05,7.5
West Point,BUCKET5_15,5,15,82.6,R,82.6R,1,91.04,14.4
West Point,BUCKET5_16,5,16,82.6,R,82.6R,1,102.51,20.5
West Point,BUCKET5_16,5,16,82.6,R,82.6R,1,94.04,15.9
West Point,BUCKET5_16,5,16,82.6,R,82.6R,1,103.49,21.0
West Point,BUCKET5_16,5,16,82.6,R,82.6R,1,98.32,18.1
West Point,BUCKET5_16,5,16,82.6,R,82.6R,1,98.14,18.0
West Point,BUCKET5_16,5,16,82.6,R,82.6R,1,83.63,11.2
West Point,BUCKET5_16,5,16,82.6,R,82.6R,1,87.64,12.9
West Point,BUCKET5_16,5,16,82.6,R,82.6R,1,98.59,18.2
West Point,BUCKET5_16,5,16,82.6,R,82.6R,1,74.43,8.0
West Point,BUCKET5_16,5,16,82.6,R,82.6R,1,90.59,14.2
West Point,BUCKET5_16,5,16,82.6,R,82.6R,1,83.61,11.2
West Point,BUCKET5_16,5,16,82.6,R,82.6R,1,76.71,8.7
West Point,BUCKET5_17,5,17,82.6,R,82.6R,1,78.16,9.2
West Point,BUCKET5_17,5,17,82.6,R,82.6R,1,82.1,10.6
West Point,BUCKET5_17,5,17,82.6,R,82.6R,1,74.3,7.9
West Point,BUCKET5_17,5,17,82.6,R,82.6R,1,94.6,16.2
West Point,BUCKET5_17,5,17,82.6,R,82.6R,1,74.66,8.0
West Point,BUCKET5_17,5,17,82.6,R,82.6R,1,98.19,18.0
West Point,BUCKET5_17,5,17,82.6,R,82.6R,1,82.33,10.7
West Point,BUCKET5_17,5,17,82.6,R,82.6R,1,92.86,15.3
West Point,BUCKET5_17,5,17,82.6,R,82.6R,1,99.55,18.8
West Point,BUCKET5_17,5,17,82.6,R,82.6R,1,73.76,7.8
West Point,BUCKET5_17,5,17,82.6,R,82.6R,1,69.43,6.5
West Point,BUCKET5_17,5,17,82.6,R,82.6R,1,90.88,14.4
West Point,BUCKET5_18,5,18,82.6,R,82.6R,1,93.47,15.6
West Point,BUCKET5_18,5,18,82.6,R,82.6R,1,95.6,16.7
West Point,BUCKET5_18,5,18,82.6,R,82.6R,1,71.56,7.1
West Point,BUCKET5_18,5,18,82.6,R,82.6R,1,72.9,7.5
West Point,BUCKET5_18,5,18,82.6,R,82.6R,1,94.61,16.2
West Point,BUCKET5_18,5,18,82.6,R,82.6R,1,85.02,11.8
West Point,BUCKET5_18,5,18,82.6,R,82.6R,1,80.49,10.0
West Point,BUCKET5_18,5,18,82.6,R,82.6R,1,79.74,9.8
West Point,BUCKET5_18,5,18,82.6,R,82.6R,1,66.94,5.8
West Point,BUCKET5_18,5,18,82.6,R,82.6R,1,94.45,16.1
West Point,BUCKET5_18,5,18,82.6,R,82.6R,1,78.53,9.3
West Point,BUCKET5_19,5,19,82.6,R,82.6R,1,89.36,13.7
West Point,BUCKET5_19,5,19,82.6,R,82.6R,1,73.77,7.8
West Point,BUCKET5_19,5,19,82.6,R,82.6R,1,88.11,13.1
West Point,BUCKET5_19,5,19,82.6,R,82.6R,1,110.02,25.2
West Point,BUCKET5_19,5,19,82.6,R,82.6R,1,95.24,16.5
West Point,BUCKET5_19,5,19,82.6,R,82.6R,1,84.29,11.5
West Point,BUCKET5_19,5,19,82.6,R,82.6R,1,98.84,18.4
West Point,BUCKET5_19,5,19,82.6,R,82.6R,1,73.74,7.8
West Point,BUCKET5_19,5,19,82.6,R,82.6R,1,96.71,17.2
West Point,BUCKET5_19,5,19,82.6,R,82.6R,1,73.72,7.8
West Point,BUCKET5_19,5,19,82.6,R,82.6R,1,69.39,6.5
West Point,BUCKET5_19,5,19,82.6,R,82.6R,1,96.25,17.0
West Point,BUCKET5_19,5,19,82.6,R,82.6R,1,86.73,12.5
West Point,BUCKET5_19,5,19,82.6,R,82.6R,1,86.23,12.3
West Point,BUCKET5_19,5,19,82.6,R,82.6R,1,90.64,14.2
West Point,BUCKET5_19,5,19,82.6,R,82.6R,1,93.4,15.6
West Point,BUCKET5_19,5,19,82.6,R,82.6R,1,71.72,7.1
West Point,BUCKET5_19,5,19,82.6,R,82.6R,1,45.75,1.9
West Point,BUCKET5_2,5,2,82.6,R,82.6R,1,102.34,20.4
West Point,BUCKET5_2,5,2,82.6,R,82.6R,1,101.99,20.2
West Point,BUCKET5_2,5,2,82.6,R,82.6R,1,94.05,15.9
West Point,BUCKET5_2,5,2,82.6,R,82.6R,1,98.05,18.0
West Point,BUCKET5_2,5,2,82.6,R,82.6R,1,117.9,30.9
West Point,BUCKET5_2,5,2,82.6,R,82.6R,1,84.95,11.8
West Point,BUCKET5_2,5,2,82.6,R,82.6R,1,83.27,11.1
West Point,BUCKET5_2,5,2,82.6,R,82.6R,1,96.72,17.2
West Point,BUCKET5_2,5,2,82.6,R,82.6R,1,58.36,3.9
West Point,BUCKET5_2,5,2,82.6,R,82.6R,1,93.12,15.4
West Point,BUCKET5_2,5,2,82.6,R,82.6R,1,75.36,8.3
West Point,BUCKET5_2,5,2,82.6,R,82.6R,1,94.63,16.2
West Point,BUCKET5_20,5,20,82.6,R,82.6R,1,98.39,18.1
West Point,BUCKET5_20,5,20,82.6,R,82.6R,1,93.16,15.4
West Point,BUCKET5_20,5,20,82.6,R,82.6R,1,87.9,13.0
West Point,BUCKET5_20,5,20,82.6,R,82.6R,1,101.44,19.8
West Point,BUCKET5_20,5,20,82.6,R,82.6R,1,97.43,17.6
West Point,BUCKET5_20,5,20,82.6,R,82.6R,1,83.14,11.0
West Point,BUCKET5_20,5,20,82.6,R,82.6R,1,74.2,7.9
West Point,BUCKET5_20,5,20,82.6,R,82.6R,1,74.23,7.9
West Point,BUCKET5_20,5,20,82.6,R,82.6R,1,86.18,12.3
West Point,BUCKET5_20,5,20,82.6,R,82.6R,1,88.36,13.2
West Point,BUCKET5_20,5,20,82.6,R,82.6R,1,79.43,9.7
West Point,BUCKET5_21,5,21,82.6,R,82.6R,1,97.66,17.7
West Point,BUCKET5_21,5,21,82.6,R,82.6R,1,86.53,12.4
West Point,BUCKET5_21,5,21,82.6,R,82.6R,1,96.72,17.2
West Point,BUCKET5_21,5,21,82.6,R,82.6R,1,93.27,15.5
West Point,BUCKET5_21,5,21,82.6,R,82.6R,1,85.46,12.0
West Point,BUCKET5_21,5,21,82.6,R,82.6R,1,94.7,16.2
West Point,BUCKET5_21,5,21,82.6,R,82.6R,1,111.72,26.4
West Point,BUCKET5_21,5,21,82.6,R,82.6R,1,104.17,21.5
West Point,BUCKET5_22,5,22,82.6,R,82.6R,1,108.53,24.2
West Point,BUCKET5_22,5,22,82.6,R,82.6R,1,87.73,12.9
West Point,BUCKET5_22,5,22,82.6,R,82.6R,1,89.24,13.6
West Point,BUCKET5_22,5,22,82.6,R,82.6R,1,87.76,13.0
West Point,BUCKET5_23,5,23,82.6,R,82.6R,1,113.11,27.3
West Point,BUCKET5_23,5,23,82.6,R,82.6R,1,106.24,22.7
West Point,BUCKET5_23,5,23,82.6,R,82.6R,1,92.23,15.0
West Point,BUCKET5_23,5,23,82.6,R,82.6R,1,98.22,18.0
West Point,BUCKET5_23,5,23,82.6,R,82.6R,1,104.06,21.4
West Point,BUCKET5_23,5,23,82.6,R,82.6R,1,83.09,11.0
West Point,BUCKET5_23,5,23,82.6,R,82.6R,1,86.93,12.6
West Point,BUCKET5_23,5,23,82.6,R,82.6R,1,80.32,10.0
West Point,BUCKET5_23,5,23,82.6,R,82.6R,1,77.61,9.0
West Point,BUCKET5_23,5,23,82.6,R,82.6R,1,88.45,13.3
West Point,BUCKET5_24,5,24,82.6,R,82.6R,1,37.21,1.0
West Point,BUCKET5_24,5,24,82.6,R,82.6R,1,103.92,21.3
West Point,BUCKET5_24,5,24,82.6,R,82.6R,1,76.14,8.5
West Point,BUCKET5_24,5,24,82.6,R,82.6R,1,102.32,20.4
West Point,BUCKET5_24,5,24,82.6,R,82.6R,1,90.66,14.3
West Point,BUCKET5_24,5,24,82.6,R,82.6R,1,99.58,18.8
West Point,BUCKET5_24,5,24,82.6,R,82.6R,1,87.79,13.0
West Point,BUCKET5_24,5,24,82.6,R,82.6R,1,96.1,16.9
West Point,BUCKET5_25,5,25,82.6,R,82.6R,1,26.44,0.4
West Point,BUCKET5_25,5,25,82.6,R,82.6R,1,110.76,25.7
West Point,BUCKET5_25,5,25,82.6,R,82.6R,1,98.38,18.1
West Point,BUCKET5_25,5,25,82.6,R,82.6R,1,106,22.6
West Point,BUCKET5_25,5,25,82.6,R,82.6R,1,83.18,11.1
West Point,BUCKET5_25,5,25,82.6,R,82.6R,1,104.45,21.6
West Point,BUCKET5_25,5,25,82.6,R,82.6R,1,103.92,21.3
West Point,BUCKET5_25,5,25,82.6,R,82.6R,1,62.25,4.7
West Point,BUCKET5_25,5,25,82.6,R,82.6R,1,83.31,11.1
West Point,BUCKET5_25,5,25,82.6,R,82.6R,1,43.53,1.6
West Point,BUCKET5_25,5,25,82.6,R,82.6R,1,38.19,1.1
West Point,BUCKET5_26,5,26,82.6,R,82.6R,1,100.65,19.4
West Point,BUCKET5_26,5,26,82.6,R,82.6R,1,105.19,22.1
West Point,BUCKET5_26,5,26,82.6,R,82.6R,1,97.73,17.8
West Point,BUCKET5_26,5,26,82.6,R,82.6R,1,83.44,11.2
West Point,BUCKET5_26,5,26,82.6,R,82.6R,1,102.46,20.4
West Point,BUCKET5_26,5,26,82.6,R,82.6R,1,90.65,14.2
West Point,BUCKET5_26,5,26,82.6,R,82.6R,1,78.15,9.2
West Point,BUCKET5_26,5,26,82.6,R,82.6R,1,86.46,12.4
West Point,BUCKET5_26,5,26,82.6,R,82.6R,1,91.39,14.6
West Point,BUCKET5_26,5,26,82.6,R,82.6R,1,74.94,8.1
West Point,BUCKET5_26,5,26,82.6,R,82.6R,1,40.33,1.3
West Point,BUCKET5_27,5,27,82.6,R,82.6R,1,93.05,15.4
West Point,BUCKET5_27,5,27,82.6,R,82.6R,1,87.15,12.7
West Point,BUCKET5_27,5,27,82.6,R,82.6R,1,87.52,12.8
West Point,BUCKET5_27,5,27,82.6,R,82.6R,1,92.23,15.0
West Point,BUCKET5_27,5,27,82.6,R,82.6R,1,89.53,13.7
West Point,BUCKET5_27,5,27,82.6,R,82.6R,1,84.09,11.4
West Point,BUCKET5_27,5,27,82.6,R,82.6R,1,73.26,7.6
West Point,BUCKET5_28,5,28,82.6,R,82.6R,1,30.01,0.5
West Point,BUCKET5_28,5,28,82.6,R,82.6R,1,87.56,12.9
West Point,BUCKET5_28,5,28,82.6,R,82.6R,1,89.9,13.9
West Point,BUCKET5_28,5,28,82.6,R,82.6R,1,84.47,11.6
West Point,BUCKET5_28,5,28,82.6,R,82.6R,1,64.72,5.3
West Point,BUCKET5_28,5,28,82.6,R,82.6R,1,68.42,6.2
West Point,BUCKET5_28,5,28,82.6,R,82.6R,1,87,12.6
West Point,BUCKET5_28,5,28,82.6,R,82.6R,1,84.01,11.4
West Point,BUCKET5_28,5,28,82.6,R,82.6R,1,82,10.6
West Point,BUCKET5_28,5,28,82.6,R,82.6R,1,85.32,11.9
West Point,BUCKET5_28,5,28,82.6,R,82.6R,1,96.45,17.1
West Point,BUCKET5_28,5,28,82.6,R,82.6R,1,107.39,23.5
West Point,BUCKET5_28,5,28,82.6,R,82.6R,1,91.48,14.6
West Point,BUCKET5_28,5,28,82.6,R,82.6R,1,98.04,17.9
West Point,BUCKET5_28,5,28,82.6,R,82.6R,1,71.53,7.1
West Point,BUCKET5_28,5,28,82.6,R,82.6R,1,80.35,10.0
West Point,BUCKET5_28,5,28,82.6,R,82.6R,1,96,16.9
West Point,BUCKET5_28,5,28,82.6,R,82.6R,1,98.86,18.4
West Point,BUCKET5_28,5,28,82.6,R,82.6R,1,79.16,9.6
West Point,BUCKET5_28,5,28,82.6,R,82.6R,1,76.14,8.5
West Point,BUCKET5_28,5,28,82.6,R,82.6R,1,89.02,13.5
West Point,BUCKET5_28,5,28,82.6,R,82.6R,1,86.77,12.5
West Point,BUCKET5_29,5,29,82.6,R,82.6R,1,97.86,17.9
West Point,BUCKET5_29,5,29,82.6,R,82.6R,1,101.5,19.9
West Point,BUCKET5_29,5,29,82.6,R,82.6R,1,99.56,18.8
West Point,BUCKET5_29,5,29,82.6,R,82.6R,1,101.86,20.1
West Point,BUCKET5_29,5,29,82.6,R,82.6R,1,97.27,17.5
West Point,BUCKET5_29,5,29,82.6,R,82.6R,1,96.85,17.3
West Point,BUCKET5_29,5,29,82.6,R,82.6R,1,89.9,13.9
West Point,BUCKET5_29,5,29,82.6,R,82.6R,1,95.19,16.5
West Point,BUCKET5_29,5,29,82.6,R,82.6R,1,92.13,14.9
West Point,BUCKET5_3,5,3,82.6,R,82.6R,1,95.21,16.5
West Point,BUCKET5_3,5,3,82.6,R,82.6R,1,97.31,17.6
West Point,BUCKET5_3,5,3,82.6,R,82.6R,1,99,18.5
West Point,BUCKET5_3,5,3,82.6,R,82.6R,1,105.2,22.1
West Point,BUCKET5_3,5,3,82.6,R,82.6R,1,85.75,12.1
West Point,BUCKET5_3,5,3,82.6,R,82.6R,1,86.94,12.6
West Point,BUCKET5_3,5,3,82.6,R,82.6R,1,107.05,23.3
West Point,BUCKET5_3,5,3,82.6,R,82.6R,1,102.88,20.7
West Point,BUCKET5_3,5,3,82.6,R,82.6R,1,98.64,18.3
West Point,BUCKET5_3,5,3,82.6,R,82.6R,1,99.6,18.8
West Point,BUCKET5_3,5,3,82.6,R,82.6R,1,53.34,3.0
West Point,BUCKET5_3,5,3,82.6,R,82.6R,1,84.87,11.7
West Point,BUCKET5_30,5,30,82.6,R,82.6R,1,99.2,18.6
West Point,BUCKET5_30,5,30,82.6,R,82.6R,1,95.27,16.5
West Point,BUCKET5_31,5,31,82.6,R,82.6R,1,93.51,15.6
West Point,BUCKET5_31,5,31,82.6,R,82.6R,1,95.12,16.4
West Point,BUCKET5_31,5,31,82.6,R,82.6R,1,97.99,17.9
West Point,BUCKET5_32,5,32,82.6,R,82.6R,1,85.47,12.0
West Point,BUCKET5_32,5,32,82.6,R,82.6R,1,94.27,16.0
West Point,BUCKET5_32,5,32,82.6,R,82.6R,1,92.43,15.1
West Point,BUCKET5_32,5,32,82.6,R,82.6R,1,102.15,20.3
West Point,BUCKET5_32,5,32,82.6,R,82.6R,1,94.24,16.0
West Point,BUCKET5_32,5,32,82.6,R,82.6R,1,108.01,23.9
West Point,BUCKET5_33,5,33,82.6,R,82.6R,1,93.67,15.7
West Point,BUCKET5_33,5,33,82.6,R,82.6R,1,89.02,13.5
West Point,BUCKET5_34,5,34,82.6,R,82.6R,1,99.24,18.6
West Point,BUCKET5_34,5,34,82.6,R,82.6R,1,106.68,23.0
West Point,BUCKET5_34,5,34,82.6,R,82.6R,1,86.84,12.6
West Point,BUCKET5_35,5,35,82.6,R,82.6R,1,97,17.4
West Point,BUCKET5_35,5,35,82.6,R,82.6R,1,92.9,15.3
West Point,BUCKET5_35,5,35,82.6,R,82.6R,1,91.2,14.5
West Point,BUCKET5_35,5,35,82.6,R,82.6R,1,91.47,14.6
West Point,BUCKET5_36,5,36,82.6,R,82.6R,1,75.73,8.4
West Point,BUCKET5_36,5,36,82.6,R,82.6R,1,72.73,7.4
West Point,BUCKET5_36,5,36,82.6,R,82.6R,1,72.18,7.3
West Point,BUCKET5_36,5,36,82.6,R,82.6R,1,80.83,10.2
West Point,BUCKET5_36,5,36,82.6,R,82.6R,1,75.23,8.2
West Point,BUCKET5_36,5,36,82.6,R,82.6R,1,108.22,24.0
West Point,BUCKET5_36,5,36,82.6,R,82.6R,1,88.31,13.2
West Point,BUCKET5_36,5,36,82.6,R,82.6R,1,79.54,9.7
West Point,BUCKET5_36,5,36,82.6,R,82.6R,1,88.62,13.3
West Point,BUCKET5_36,5,36,82.6,R,82.6R,1,92,14.9
West Point,BUCKET5_36,5,36,82.6,R,82.6R,1,77.17,8.9
West Point,BUCKET5_36,5,36,82.6,R,82.6R,1,94.68,16.2
West Point,BUCKET5_36,5,36,82.6,R,82.6R,1,94.62,16.2
West Point,BUCKET5_37,5,37,82.6,R,82.6R,1,96.45,17.1
West Point,BUCKET5_37,5,37,82.6,R,82.6R,1,85.68,12.1
West Point,BUCKET5_37,5,37,82.6,R,82.6R,1,87.2,12.7
West Point,BUCKET5_37,5,37,82.6,R,82.6R,1,91.06,14.4
West Point,BUCKET5_37,5,37,82.6,R,82.6R,1,90.03,14.0
West Point,BUCKET5_37,5,37,82.6,R,82.6R,1,89.96,13.9
West Point,BUCKET5_37,5,37,82.6,R,82.6R,1,95.74,16.7
West Point,BUCKET5_37,5,37,82.6,R,82.6R,1,84.47,11.6
West Point,BUCKET5_37,5,37,82.6,R,82.6R,1,101.57,19.9
West Point,BUCKET5_37,5,37,82.6,R,82.6R,1,89.54,13.7
West Point,BUCKET5_37,5,37,82.6,R,82.6R,1,86.3,12.3
West Point,BUCKET5_37,5,37,82.6,R,82.6R,1,83.14,11.0
West Point,BUCKET5_38,5,38,82.6,R,82.6R,1,97.44,17.6
West Point,BUCKET5_38,5,38,82.6,R,82.6R,1,103.55,21.1
West Point,BUCKET5_39,5,39,82.6,R,82.6R,1,102.16,20.3
West Point,BUCKET5_39,5,39,82.6,R,82.6R,1,105.38,22.2
West Point,BUCKET5_39,5,39,82.6,R,82.6R,1,97.21,17.5
West Point,BUCKET5_39,5,39,82.6,R,82.6R,1,101.03,19.6
West Point,BUCKET5_39,5,39,82.6,R,82.6R,1,95.21,16.5
West Point,BUCKET5_39,5,39,82.6,R,82.6R,1,88.65,13.3
West Point,BUCKET5_39,5,39,82.6,R,82.6R,1,100.17,19.1
West Point,BUCKET5_39,5,39,82.6,R,82.6R,1,82.75,10.9
West Point,BUCKET5_39,5,39,82.6,R,82.6R,1,100.71,19.4
West Point,BUCKET5_39,5,39,82.6,R,82.6R,1,96.57,17.2
West Point,BUCKET5_39,5,39,82.6,R,82.6R,1,88.96,13.5
West Point,BUCKET5_39,5,39,82.6,R,82.6R,1,102.31,20.3
West Point,BUCKET5_39,5,39,82.6,R,82.6R,1,98.95,18.4
West Point,BUCKET5_39,5,39,82.6,R,82.6R,1,105.66,22.4
West Point,BUCKET5_4,5,4,82.6,R,82.6R,1,37.03,1.0
West Point,BUCKET5_4,5,4,82.6,R,82.6R,1,101.16,19.7
West Point,BUCKET5_4,5,4,82.6,R,82.6R,1,81.92,10.6
West Point,BUCKET5_4,5,4,82.6,R,82.6R,1,97.28,17.5
West Point,BUCKET5_4,5,4,82.6,R,82.6R,1,99.56,18.8
West Point,BUCKET5_4,5,4,82.6,R,82.6R,1,104.3,21.5
West Point,BUCKET5_4,5,4,82.6,R,82.6R,1,91.32,14.6
West Point,BUCKET5_4,5,4,82.6,R,82.6R,1,94.95,16.3
West Point,BUCKET5_4,5,4,82.6,R,82.6R,1,90.46,14.2
West Point,BUCKET5_4,5,4,82.6,R,82.6R,1,73.18,7.6
West Point,BUCKET5_4,5,4,82.6,R,82.6R,1,104.66,21.8
West Point,BUCKET5_4,5,4,82.6,R,82.6R,1,98.58,18.2
West Point,BUCKET5_4,5,4,82.6,R,82.6R,1,84.65,11.6
West Point,BUCKET5_4,5,4,82.6,R,82.6R,1,67.75,6.0
West Point,BUCKET5_4,5,4,82.6,R,82.6R,1,64.28,5.2
West Point,BUCKET5_4,5,4,82.6,R,82.6R,1,69.82,6.6
West Point,BUCKET5_4,5,4,82.6,R,82.6R,1,61.46,4.5
West Point,BUCKET5_4,5,4,82.6,R,82.6R,1,67.89,6.1
West Point,BUCKET5_4,5,4,82.6,R,82.6R,1,87.7,12.9
West Point,BUCKET5_4,5,4,82.6,R,82.6R,1,66.17,5.6
West Point,BUCKET5_40,5,40,82.6,R,82.6R,1,43.4,1.6
West Point,BUCKET5_40,5,40,82.6,R,82.6R,1,96.72,17.2
West Point,BUCKET5_40,5,40,82.6,R,82.6R,1,99.23,18.6
West Point,BUCKET5_40,5,40,82.6,R,82.6R,1,105.54,22.3
West Point,BUCKET5_40,5,40,82.6,R,82.6R,1,99.5,18.7
West Point,BUCKET5_40,5,40,82.6,R,82.6R,1,100.75,19.4
West Point,BUCKET5_40,5,40,82.6,R,82.6R,1,101.81,20.1
West Point,BUCKET5_40,5,40,82.6,R,82.6R,1,84.03,11.4
West Point,BUCKET5_40,5,40,82.6,R,82.6R,1,91.27,14.5
West Point,BUCKET5_40,5,40,82.6,R,82.6R,1,72.35,7.3
West Point,BUCKET5_40,5,40,82.6,R,82.6R,1,72.71,7.4
West Point,BUCKET5_40,5,40,82.6,R,82.6R,1,81.04,10.2
West Point,BUCKET5_41,5,41,82.6,R,82.6R,1,109.01,24.5
West Point,BUCKET5_41,5,41,82.6,R,82.6R,1,111.29,26.1
West Point,BUCKET5_41,5,41,82.6,R,82.6R,1,96.81,17.3
West Point,BUCKET5_41,5,41,82.6,R,82.6R,1,100.33,19.2
West Point,BUCKET5_41,5,41,82.6,R,82.6R,1,103.33,21.0
West Point,BUCKET5_41,5,41,82.6,R,82.6R,1,86.11,12.2
West Point,BUCKET5_41,5,41,82.6,R,82.6R,1,91.79,14.8
West Point,BUCKET5_41,5,41,82.6,R,82.6R,1,86.96,12.6
West Point,BUCKET5_41,5,41,82.6,R,82.6R,1,88.04,13.1
West Point,BUCKET5_41,5,41,82.6,R,82.6R,1,92.53,15.1
West Point,BUCKET5_41,5,41,82.6,R,82.6R,1,69.78,6.6
West Point,BUCKET5_41,5,41,82.6,R,82.6R,1,70.93,6.9
West Point,BUCKET5_41,5,41,82.6,R,82.6R,1,89.85,13.9
West Point,BUCKET5_42,5,42,82.6,R,82.6R,1,98.37,18.1
West Point,BUCKET5_42,5,42,82.6,R,82.6R,1,92.31,15.0
West Point,BUCKET5_42,5,42,82.6,R,82.6R,1,111.11,25.9
West Point,BUCKET5_42,5,42,82.6,R,82.6R,1,91.23,14.5
West Point,BUCKET5_42,5,42,82.6,R,82.6R,1,93.85,15.8
West Point,BUCKET5_42,5,42,82.6,R,82.6R,1,97.63,17.7
West Point,BUCKET5_42,5,42,82.6,R,82.6R,1,94.6,16.2
West Point,BUCKET5_42,5,42,82.6,R,82.6R,1,90.75,14.3
West Point,BUCKET5_43,5,43,82.6,R,82.6R,1,48.76,2.3
West Point,BUCKET5_43,5,43,82.6,R,82.6R,1,28.16,0.5
West Point,BUCKET5_43,5,43,82.6,R,82.6R,1,94.96,16.3
West Point,BUCKET5_43,5,43,82.6,R,82.6R,1,90.62,14.2
West Point,BUCKET5_43,5,43,82.6,R,82.6R,1,104.08,21.4
West Point,BUCKET5_43,5,43,82.6,R,82.6R,1,102.17,20.3
West Point,BUCKET5_43,5,43,82.6,R,82.6R,1,107.28,23.4
West Point,BUCKET5_43,5,43,82.6,R,82.6R,1,102.96,20.7
